Class	ID	Name	Size	Bark	Embryo	FlushBud	MatureNeedle	Megagametophyte	SeedGermination	Xylem	YoungBuds
ORF	gene2122	orf05536	213	0	136.893	0	0	130.331	0	0	0
ORF	gene2123	orf05537	198	0	88.3581	0	0	0	0	0	0
ORF	gene2124	orf05538	321	0	36.3342	0	653.745	86.4814	0	0	0
ORF	gene2125	orf05539	171	0	0	0	0	0	0	0	0
ORF	gene2126	orf05540	135	0	0	0	0	0	0	0	0
ORF	gene2127	orf05541	138	0	0	0	0	0	0	0	0
ORF	gene2128	orf05542	117	0	0	0	0	79.0898	0	0	0
ORF	gene2129	orf05543	210	0	0	0	0	88.1286	0	0	0
ORF	gene2130	orf05544	165	0	0	0	0	0	0	0	0
ORF	gene2131	orf05545	204	0	0	0	0	45.3603	0	0	0
ORF	gene2132	orf05546	135	0	0	0	0	0	0	0	0
ORF	gene2133	orf05547	120	0	0	0	0	0	0	0	0
ORF	gene2134	orf05548	114	0	0	0	0	0	0	0	0
ORF	gene2135	orf05549	270	0	21.5986	0	0	0	0	0	0
ORF	gene2136	orf05550	222	0	26.2686	0	0	0	0	0	0
ORF	gene2137	orf05551	306	0	38.1152	0	0	30.2402	0	0	0
ORF	gene2138	orf05552	168	0	0	0	0	0	0	0	0
ORF	gene2139	orf05553	105	0	0	0	0	0	0	0	0
ORF	gene2140	orf05554	333	0	35.0248	0	0	27.7883	0	0	0
ORF	gene2141	orf05555	261	0	0	0	0	0	0	0	0
ORF	gene2142	orf05556	207	0	0	0	0	0	0	0	0
ORF	gene2143	orf05557	147	0	0	0	0	0	0	0	0
ORF	gene2144	orf05558	132	0	0	0	0	0	0	0	0
ORF	gene2145	orf05559	438	0	26.6285	0	0	0	0	0	0
ORF	gene2146	orf05560	102	0	0	0	0	0	0	0	0
ORF	gene2147	orf05561	210	0	0	0	0	0	0	0	0
ORF	gene2148	orf05562	159	0	0	0	0	0	0	0	0
ORF	gene2149	orf05563	138	0	0	0	0	0	0	0	0
ORF	gene2150	orf05564	201	0	0	0	0	46.0374	0	0	0
ORF	gene2151	orf05565	114	0	0	0	0	0	0	0	0
ORF	gene2152	orf05566	258	0	22.6032	0	0	35.8663	0	0	0
ORF	gene2153	orf05567	219	0	53.2569	0	0	42.2535	0	0	0
ORF	gene2154	orf05568	132	0	0	0	0	0	0	0	0
ORF	gene2155	orf05569	180	0	0	0	0	0	0	0	0
ORF	gene2156	orf05570	216	0	26.9983	0	0	0	0	0	0
ORF	gene2157	orf05571	195	0	0	0	0	0	0	0	0
ORF	gene2158	orf05572	135	0	0	0	0	68.5445	0	0	0
ORF	gene2159	orf05573	120	0	0	0	0	0	0	0	0
ORF	gene2160	orf05574	90	0	0	0	0	0	0	0	0
ORF	gene2161	orf05575	135	0	0	0	0	0	0	0	0
ORF	gene2162	orf05576	222	0	0	0	0	0	0	0	0
ORF	gene2163	orf05577	360	0	64.7959	0	0	0	0	0	0
ORF	gene2164	orf05578	228	0	0	0	0	0	0	0	0
ORF	gene2165	orf05579	99	0	0	0	0	0	0	0	0
ORF	gene2166	orf05580	216	0	26.9983	0	0	42.8403	0	0	0
ORF	gene2167	orf05581	333	0	17.5124	0	0	0	0	0	135.177
ORF	gene2168	orf05582	117	0	0	0	0	0	0	0	0
ORF	gene2169	orf05583	207	0	28.1721	0	0	0	0	0	0
ORF	gene2170	orf05584	285	0	143.233	0	0	162.342	0	0	0
ORF	gene2171	orf05585	177	0	131.788	0	0	156.839	0	0	0
ORF	gene2172	orf05586	93	0	0	0	0	0	0	0	0
ORF	gene2173	orf05587	108	0	0	0	0	0	0	0	0
ORF	gene2174	orf05588	273	0	21.3613	0	0	33.8956	0	0	0
ORF	gene2175	orf05589	192	0	0	0	0	0	0	0	0
ORF	gene2176	orf05590	180	0	0	0	0	0	0	0	0
ORF	gene2177	orf05591	243	0	23.9985	0	0	0	0	0	0
ORF	gene2178	orf05592	219	0	0	0	0	0	0	0	0
ORF	gene2179	orf05593	165	0	0	0	0	0	0	0	0
ORF	gene2180	orf05594	198	0	29.4527	0	0	280.409	0	0	0
ORF	gene2181	orf05595	189	0	0	0	0	0	0	0	0
ORF	gene2182	orf05596	405	0	43.1973	0	0	22.8482	0	0	0
ORF	gene2183	orf05597	225	0	0	0	0	0	0	0	0
ORF	gene2184	orf05598	144	0	80.9949	0	0	128.521	0	0	0
ORF	gene2185	orf05599	198	0	147.263	0	0	46.7349	0	0	0
ORF	gene2186	orf05600	141	0	41.3591	0	0	0	0	0	0
ORF	gene2187	orf05601	129	0	0	0	0	0	0	0	0
ORF	gene2188	orf05602	186	0	0	0	0	0	0	0	0
ORF	gene2189	orf05603	207	0	0	0	0	0	0	0	0
ORF	gene2190	orf05604	153	0	0	0	0	0	0	0	0
ORF	gene2191	orf05605	240	0	0	0	0	0	0	0	0
ORF	gene2192	orf05606	174	0	0	0	0	0	0	0	0
ORF	gene2193	orf05607	210	0	0	0	0	0	0	0	0
ORF	gene2194	orf05608	180	0	0	0	0	51.4084	0	0	0
ORF	gene2195	orf05609	258	0	67.8097	0	0	143.465	0	0	0
ORF	gene2196	orf05610	339	0	17.2025	0	0	0	0	0	0
ORF	gene2197	orf05611	177	0	0	0	0	0	0	0	0
ORF	gene2198	orf05612	162	0	0	0	0	0	0	0	0
ORF	gene2199	orf05613	177	0	0	0	0	0	0	0	0
ORF	gene2200	orf05614	207	0	112.689	0	0	44.7029	0	0	0
ORF	gene2201	orf05615	177	0	0	0	0	0	0	0	0
ORF	gene2202	orf05616	204	0	57.1729	0	0	181.441	0	0	0
ORF	gene2203	orf05617	168	0	0	0	0	55.0804	0	0	0
ORF	gene2204	orf05618	270	0	0	0	0	34.2723	0	0	0
ORF	gene2205	orf05619	234	0	74.7645	0	0	0	0	0	0
ORF	gene2206	orf05620	393	0	74.1938	0	0	94.1833	45.2629	0	0
ORF	gene2207	orf05621	195	0	0	0	0	0	0	0	0
ORF	gene2208	orf05622	294	0	39.671	0	0	0	0	0	0
ORF	gene2209	orf05623	111	0	0	0	0	0	0	0	0
ORF	gene2210	orf05624	120	0	0	0	0	0	0	0	0
ORF	gene2211	orf05625	309	0	0	0	0	0	0	0	0
ORF	gene2212	orf05626	294	0	19.8355	0	0	62.949	0	0	0
ORF	gene2213	orf05627	303	0	76.9852	0	0	0	0	0	0
ORF	gene2214	orf05628	240	0	0	0	0	38.5563	0	0	0
ORF	gene2215	orf05629	141	0	0	0	0	0	0	0	0
ORF	gene2216	orf05630	267	0	0	0	0	0	0	0	0
ORF	gene2217	orf05631	135	0	0	0	0	0	0	0	0
ORF	gene2218	orf05632	243	0	23.9985	0	0	0	0	0	0
ORF	gene2219	orf05633	216	0	26.9983	0	0	0	0	0	0
ORF	gene2220	orf05634	255	0	0	0	0	0	0	0	0
ORF	gene2221	orf05635	234	0	24.9215	0	0	0	0	0	0
ORF	gene2222	orf05636	297	0	0	0	0	31.1566	0	0	0
ORF	gene2223	orf05637	231	0	25.2452	0	0	0	0	0	0
ORF	gene2224	orf05638	189	0	0	0	0	0	0	0	0
ORF	gene2225	orf05639	159	0	0	0	0	0	0	0	0
ORF	gene2226	orf05640	213	0	0	0	0	0	0	0	0
ORF	gene2227	orf05641	195	0	0	0	0	0	0	0	0
ORF	gene2228	orf05642	633	0	36.8508	0	0	0	0	0	0
ORF	gene2229	orf05643	267	0	0	0	0	34.6573	0	0	0
ORF	gene2230	orf05644	156	0	0	0	0	0	0	0	0
ORF	gene2231	orf05645	204	0	85.7593	0	0	0	0	0	0
ORF	gene2232	orf05646	345	0	0	0	0	26.8218	0	0	0
ORF	gene2233	orf05647	297	0	39.2702	0	0	0	0	0	0
ORF	gene2234	orf05648	240	0	0	0	0	0	0	0	0
ORF	gene2235	orf05649	324	0	5.99962	0	0	9.52007	0	0	0
ORF	gene2236	orf05650	207	0	28.1721	0	0	0	0	0	0
ORF	gene2237	orf05651	429	0	40.7806	0	0	43.1399	0	0	0
ORF	gene2238	orf05652	159	0	0	0	0	0	0	0	0
ORF	gene2239	orf05653	273	0	0	0	0	33.8956	0	0	0
ORF	gene2240	orf05654	213	0	0	0	0	43.4437	0	0	0
ORF	gene2241	orf05655	159	0	0	0	0	0	0	0	0
ORF	gene2242	orf05656	231	0	0	0	0	0	0	0	0
ORF	gene2243	orf05657	291	0	20.04	0	0	0	0	0	0
ORF	gene2244	orf05658	279	0	0	0	0	0	0	0	0
ORF	gene2245	orf05659	234	0	24.9215	0	0	0	0	0	0
ORF	gene2246	orf05660	213	0	0	0	0	0	0	0	0
ORF	gene2247	orf05661	246	0	0	0	0	0	0	0	0
ORF	gene2248	orf05662	174	0	0	0	0	53.1811	0	0	0
ORF	gene2249	orf05663	231	0	0	0	0	0	0	0	0
ORF	gene2250	orf05664	207	0	0	0	0	44.7029	0	0	0
ORF	gene2251	orf05665	453	0	25.7467	0	0	0	0	0	0
ORF	gene2252	orf05666	312	0	0	0	0	29.6587	0	0	0
ORF	gene2253	orf05667	186	0	0	0	0	0	0	0	0
ORF	gene2254	orf05668	129	0	0	0	0	0	0	0	0
ORF	gene2255	orf05669	444	0	26.2686	0	0	41.6825	0	0	0
ORF	gene2256	orf05670	318	0	73.3539	0	0	0	0	0	0
ORF	gene2257	orf05671	177	0	0	0	0	0	0	0	0
ORF	gene2258	orf05672	300	0	0	0	0	0	0	0	0
ORF	gene2259	orf05673	591	0	39.4696	0	0	15.6574	0	0	0
ORF	gene2260	orf05674	411	0	0	0	0	22.5146	0	0	0
ORF	gene2261	orf05675	195	0	29.9058	0	0	47.4539	0	0	0
ORF	gene2262	orf05676	174	0	33.5151	0	0	0	0	0	0
ORF	gene2263	orf05677	180	0	64.7959	0	0	0	0	0	0
ORF	gene2264	orf05678	189	0	0	0	0	0	0	0	0
ORF	gene2265	orf05679	186	0	20.9019	0	0	0	0	0	0
ORF	gene2266	orf05680	192	0	0	0	0	0	0	0	0
ORF	gene2267	orf05681	126	0	0	0	0	0	0	0	0
ORF	gene2268	orf05682	303	0	6.41544	0	0	0	0	0	0
ORF	gene2269	orf05683	492	0	3.95097	0	0	0	0	0	0
ORF	gene2270	orf05684	162	0	0	0	0	0	0	0	0
ORF	gene2271	orf05685	123	0	0	0	0	0	0	0	0
ORF	gene2272	orf05686	126	0	0	0	0	0	0	0	0
ORF	gene2273	orf05687	162	0	0	0	0	0	0	0	0
ORF	gene2274	orf05688	144	0	0	0	0	0	0	0	0
ORF	gene2275	orf05689	234	0	12.4608	0	0	39.5449	38.0092	0	0
ORF	gene2276	orf05690	174	0	0	0	0	0	0	0	0
ORF	gene2277	orf05691	396	70.6721	103.084	0	0	70.1023	0	0	0
ORF	gene2278	orf05692	510	0	80.042	0	137.158	72.5765	0	0	0
ORF	gene2279	orf05693	327	0	53.5012	103.942	0	141.491	108.797	0	0
mRNA	gene2280	nad2-5	162	0	17.9989	0	0	57.1204	0	0	0
ORF	gene2281	orf05695	132	0	66.2685	0	0	105.154	0	0	0
tRNA	gene2282	trnM-CAU-4	76	0	0	0	0	0	0	0	0
tRNA	gene2283	trnM-CAU-5	76	0	0	0	0	0	0	0	0
ORF	gene2284	orf05698	132	0	66.2685	0	0	105.154	0	0	0
mRNA	gene2285	nad2-6	162	0	17.9989	0	0	57.1204	0	0	0
ORF	gene2286	orf05700	132	0	0	0	0	0	0	0	0
ORF	gene2287	orf05701	183	0	573.603	0	0	1415.84	97.2039	0	0
ORF	gene2288	orf05702	219	0	26.6285	0	0	84.5069	0	0	0
ORF	gene2289	orf05703	267	0	0	0	0	138.629	0	0	0
ORF	gene2290	orf05704	417	0	13.9847	0	0	133.144	0	0	0
ORF	gene2291	orf05705	192	0	0	0	0	0	0	0	0
ORF	gene2292	orf05706	354	0	0	0	0	26.1399	0	0	0
ORF	gene2293	orf05707	162	0	0	0	0	0	0	0	0
ORF	gene2294	orf05708	210	0	0	0	0	0	0	0	0
ORF	gene2295	orf05709	192	0	0	0	0	48.1954	0	0	0
ORF	gene2296	orf05710	144	0	0	0	0	0	0	0	0
ORF	gene2297	orf05711	108	0	0	0	0	0	0	0	0
ORF	gene2298	orf05712	183	0	0	0	0	0	0	0	0
ORF	gene2299	orf05713	177	0	32.9471	0	0	0	0	0	0
ORF	gene2300	orf05714	222	0	26.2686	0	0	41.6825	0	0	0
ORF	gene2301	orf05715	150	0	0	0	0	0	0	0	0
ORF	gene2302	orf05716	222	0	0	0	0	0	0	0	0
ORF	gene2303	orf05717	129	0	0	0	0	0	0	0	0
ORF	gene2304	orf05718	192	0	0	0	0	0	0	0	0
ORF	gene2305	orf05719	225	0	25.9184	0	0	41.1267	0	0	0
ORF	gene2306	orf05720	222	0	0	0	0	0	0	0	0
ORF	gene2307	orf05721	186	0	0	0	0	0	0	0	0
ORF	gene2308	orf05722	249	0	0	0	0	0	0	0	0
ORF	gene2309	orf05723	168	0	0	0	0	0	105.883	0	0
ORF	gene2310	orf05724	165	0	0	0	0	0	0	0	0
ORF	gene2311	orf05725	207	0	0	0	0	0	0	0	0
ORF	gene2312	orf05726	150	0	0	0	0	0	0	0	0
ORF	gene2313	orf05727	195	0	0	0	0	0	0	0	0
ORF	gene2314	orf05728	186	0	0	0	0	0	0	0	0
ORF	gene2315	orf05729	228	0	0	0	0	0	0	0	0
ORF	gene2316	orf05730	225	0	0	0	0	0	0	0	0
ORF	gene2317	orf05731	165	0	35.3432	0	0	0	0	0	0
ORF	gene2318	orf05732	210	0	0	0	0	44.0643	0	0	0
ORF	gene2319	orf05733	159	0	0	0	0	116.396	0	0	0
ORF	gene2320	orf05734	207	0	0	0	0	0	0	0	0
ORF	gene2321	orf05735	240	0	0	0	0	115.669	0	0	0
ORF	gene2322	orf05736	123	0	0	0	0	0	0	0	0
ORF	gene2323	orf05737	198	0	0	0	0	0	0	0	0
ORF	gene2324	orf05738	123	0	0	0	0	0	0	0	0
ORF	gene2325	orf05739	258	0	22.6032	0	0	0	0	0	0
ORF	gene2326	orf05740	375	0	46.6531	0	0	24.676	0	0	0
ORF	gene2327	orf05741	309	0	0	0	0	29.9466	0	0	0
ORF	gene2328	orf05742	222	0	52.5372	0	0	83.3649	0	0	0
ORF	gene2329	orf05743	141	0	0	0	0	0	0	0	0
ORF	gene2330	orf05744	309	0	18.8726	0	0	59.8933	0	0	0
ORF	gene2331	orf05745	282	0	0	0	0	65.6277	0	0	0
ORF	gene2332	orf05746	159	0	0	0	0	0	0	0	0
ORF	gene2333	orf05747	1092	0	64.0839	0	0	84.7391	0	0	0
ORF	gene2334	orf05748	828	0	77.4734	0	0	44.7029	0	0	0
ORF	gene2335	orf05749	120	0	0	0	0	0	0	0	0
ORF	gene2336	orf05750	270	0	0	0	0	34.2723	0	0	0
ORF	gene2337	orf05751	174	0	0	0	0	0	0	0	0
ORF	gene2338	orf05752	156	0	0	0	0	0	0	0	0
ORF	gene2339	orf05753	411	0	28.3778	0	0	45.0292	0	0	0
ORF	gene2340	orf05754	936	0	24.9215	0	0	29.6587	0	0	0
ORF	gene2341	orf05755	201	0	0	0	0	0	0	0	0
ORF	gene2342	orf05756	219	0	0	0	0	0	0	0	0
ORF	gene2343	orf05757	201	0	29.0131	0	0	0	0	0	0
ORF	gene2344	orf05758	237	0	0	0	0	0	0	0	0
ORF	gene2345	orf05759	165	0	0	0	0	0	0	0	0
ORF	gene2346	orf05760	249	0	23.4202	0	0	37.1627	0	0	0
ORF	gene2347	orf05761	153	0	0	0	0	0	0	0	0
ORF	gene2348	orf05762	249	0	0	0	0	0	0	0	0
ORF	gene2349	orf05763	192	0	0	0	0	0	0	0	0
tRNA	gene2350	trnM-CAU-6	75	0	0	0	0	0	0	0	0
ORF	gene2351	orf05765	165	0	0	0	0	0	0	0	0
mRNA	gene2352	ccmB-1	396	0	44.179	0	0	163.572	44.92	0	0
tRNA	gene2353	trnP-AGG	73	0	0	0	0	0	0	0	0
ORF	gene2354	orf05768	93	0	0	0	0	0	0	0	0
ORF	gene2355	orf05769	186	0	31.3529	0	0	0	0	0	0
ORF	gene2356	orf05770	150	0	38.8775	0	0	0	0	0	0
ORF	gene2357	orf05771	258	0	22.6032	0	0	0	0	0	0
ORF	gene2358	orf05772	252	0	0	0	0	0	0	0	0
ORF	gene2359	orf05773	192	0	0	0	0	0	0	0	0
ORF	gene2360	orf05774	126	0	0	0	0	0	0	0	0
ORF	gene2361	orf05775	246	0	0	0	0	37.6159	0	0	0
ORF	gene2362	orf05776	126	0	0	0	0	0	0	0	0
ORF	gene2363	orf05777	150	0	0	0	0	0	0	0	0
ORF	gene2364	orf05778	198	0	0	0	0	0	0	0	0
ORF	gene2365	orf05779	189	0	0	0	0	0	0	0	0
ORF	gene2366	orf05780	183	0	0	0	0	0	0	0	0
ORF	gene2367	orf05781	168	0	34.7121	0	0	55.0804	0	0	0
ORF	gene2368	orf05782	432	0	26.9983	0	0	0	0	0	0
ORF	gene2369	orf05783	252	0	0	0	0	0	0	0	0
ORF	gene2370	orf05784	117	0	0	0	0	0	0	0	0
ORF	gene2371	orf05785	168	0	0	0	0	0	0	0	0
ORF	gene2372	orf05786	234	0	24.9215	0	0	39.5449	0	0	0
ORF	gene2373	orf05787	159	0	0	0	0	58.1982	0	0	0
ORF	gene2374	orf05788	213	0	0	0	0	0	0	0	0
ORF	gene2375	orf05789	174	0	0	0	0	0	0	0	0
ORF	gene2376	orf05790	222	0	0	0	0	0	0	0	0
ORF	gene2377	orf05791	297	0	0	0	0	31.1566	0	0	0
ORF	gene2378	orf05792	237	0	73.8181	0	0	0	0	0	0
ORF	gene2379	orf05793	138	0	0	0	0	0	0	0	0
ORF	gene2380	orf05794	168	0	173.56	0	0	110.161	0	0	0
ORF	gene2381	orf05795	162	0	0	0	0	0	0	0	0
ORF	gene2382	orf05796	522	0	33.5151	0	0	70.9081	0	0	0
ORF	gene2383	orf05797	234	0	0	0	0	39.5449	0	0	0
ORF	gene2384	orf05798	255	0	45.7383	0	0	0	0	0	0
ORF	gene2385	orf05799	177	0	0	0	0	0	0	0	0
ORF	gene2386	orf05800	288	0	0	0	0	0	0	0	0
ORF	gene2387	orf05801	99	0	0	0	0	0	0	0	0
ORF	gene2388	orf05802	201	0	0	0	0	0	0	0	0
ORF	gene2389	orf05803	210	0	0	0	0	0	0	0	0
ORF	gene2390	orf05804	96	0	0	0	0	0	0	0	0
ORF	gene2391	orf05805	318	0	0	0	0	0	55.9381	0	0
ORF	gene2392	orf05806	282	0	0	0	0	98.4416	0	0	0
ORF	gene2393	orf05807	156	0	0	0	0	0	0	0	0
ORF	gene2394	orf05808	228	0	51.1547	0	0	121.757	156.038	0	0
ORF	gene2395	orf05809	147	0	0	0	0	0	0	0	0
ORF	gene2396	orf05810	201	0	0	0	0	0	0	0	0
ORF	gene2397	orf05811	294	0	0	0	0	62.949	0	0	0
ORF	gene2398	orf05812	198	0	0	0	0	0	0	0	0
ORF	gene2399	orf05813	144	0	0	0	0	0	0	0	0
ORF	gene2400	orf05814	459	0	6.35254	0	0	10.0801	0	0	0
ORF	gene2401	orf05815	135	0	0	0	0	0	0	0	0
ORF	gene2402	orf05816	252	0	11.5707	0	0	18.3601	0	0	0
ORF	gene2403	orf05817	207	0	9.39071	0	0	14.901	0	0	0
ORF	gene2404	orf05818	207	0	9.39071	0	0	14.901	0	0	0
ORF	gene2405	orf05819	252	0	11.5707	0	0	18.3601	0	0	0
ORF	gene2406	orf05820	135	0	0	0	0	0	0	0	0
ORF	gene2407	orf05821	459	0	6.35254	0	0	10.0801	0	0	0
ORF	gene2408	orf05822	144	0	0	0	0	0	0	0	0
ORF	gene2409	orf05823	216	0	8.99943	0	0	0	0	0	0
ORF	gene2410	orf05824	255	0	0	0	0	36.2883	0	0	0
ORF	gene2411	orf05825	342	0	0	0	0	0	0	0	0
ORF	gene2412	orf05826	261	0	0	0	0	35.4541	0	0	0
ORF	gene2413	orf05827	180	0	0	0	0	0	0	0	0
ORF	gene2414	orf05828	294	0	0	0	0	0	0	0	0
ORF	gene2415	orf05829	264	0	44.179	0	0	70.1023	0	0	0
ORF	gene2416	orf05830	162	0	0	0	0	0	0	0	0
ORF	gene2417	orf05831	255	0	45.7383	0	0	0	0	0	0
ORF	gene2418	orf05832	180	0	0	0	0	0	0	0	0
ORF	gene2419	orf05833	225	0	0	0	0	41.1267	0	0	0
ORF	gene2420	orf05834	270	0	43.1973	0	0	0	0	0	0
ORF	gene2421	orf05835	231	0	0	0	0	40.0585	0	0	0
ORF	gene2422	orf05836	237	0	24.606	0	0	39.0443	75.0562	0	0
ORF	gene2423	orf05837	267	0	43.6826	0	0	0	0	0	0
ORF	gene2424	orf05838	135	0	0	0	0	0	0	0	0
ORF	gene2425	orf05839	228	61.3731	498.758	223.611	153.401	588.491	78.0189	165.381	0
rRNA	gene2426	rrn5-2	113	0	0	0	0	81.8895	157.419	0	0
ORF	gene2427	orf05841	228	0	204.619	0	0	284.099	0	0	0
ORF	gene2428	orf05842	156	0	0	0	0	0	0	0	0
ORF	gene2429	orf05843	120	0	0	0	0	0	0	0	0
ORF	gene2430	orf05844	198	0	117.811	0	0	46.7349	0	0	0
ORF	gene2431	orf05845	123	0	0	0	0	0	0	0	0
ORF	gene2432	orf05846	246	0	0	0	0	0	0	0	0
ORF	gene2433	orf05847	237	118.085	49.2121	0	0	78.0887	0	0	0
ORF	gene2434	orf05848	141	0	0	0	0	0	0	0	0
ORF	gene2435	orf05849	300	0	0	0	0	30.845	0	0	0
ORF	gene2436	orf05850	369	0	47.4116	0	0	0	0	0	0
ORF	gene2437	orf05851	201	0	0	0	0	46.0374	0	0	0
ORF	gene2438	orf05852	222	0	0	0	0	0	0	0	0
ORF	gene2439	orf05853	171	0	0	0	0	0	0	0	0
ORF	gene2440	orf05854	273	0	21.3613	0	0	67.7913	0	0	0
ORF	gene2441	orf05855	405	0	28.7982	0	0	91.3927	0	0	0
ORF	gene2442	orf05856	210	0	0	0	0	0	0	0	0
ORF	gene2443	orf05857	459	0	25.4102	0	0	40.3203	0	0	0
ORF	gene2444	orf05858	144	0	0	0	0	0	0	0	0
ORF	gene2445	orf05859	255	0	0	0	0	108.865	0	0	0
ORF	gene2446	orf05860	159	0	0	0	0	0	0	0	0
ORF	gene2447	orf05861	330	0	53.0148	0	0	56.0819	0	0	0
ORF	gene2448	orf05862	186	0	0	0	0	49.75	0	0	0
ORF	gene2449	orf05863	141	0	0	0	0	0	0	0	0
ORF	gene2450	orf05864	141	0	0	0	0	0	0	0	0
ORF	gene2451	orf05865	264	0	0	0	0	0	0	0	0
ORF	gene2452	orf05866	246	0	47.4116	0	0	0	0	0	0
ORF	gene2453	orf05867	525	0	22.2157	0	0	17.6257	0	0	0
ORF	gene2454	orf05868	177	0	0	0	0	0	0	0	0
ORF	gene2455	orf05869	390	0	44.8587	0	0	23.7269	0	0	0
ORF	gene2456	orf05870	234	0	24.9215	0	0	0	0	0	0
ORF	gene2457	orf05871	297	0	19.6351	0	0	0	0	0	0
ORF	gene2458	orf05872	300	0	19.4388	0	0	0	0	0	0
ORF	gene2459	orf05873	432	0	0	0	0	0	0	0	0
ORF	gene2460	orf05874	216	0	0	0	0	42.8403	0	0	0
ORF	gene2461	orf05875	93	0	0	0	0	0	0	0	0
ORF	gene2462	orf05876	243	0	23.9985	0	0	0	0	0	0
ORF	gene2463	orf05877	171	0	0	0	0	0	0	0	0
ORF	gene2464	orf05878	171	0	0	0	0	0	0	0	0
ORF	gene2465	orf05879	240	0	0	0	0	0	0	0	0
ORF	gene2466	orf05880	393	0	59.355	0	0	0	0	0	0
ORF	gene2467	orf05881	306	0	76.2305	0	0	30.2402	58.1318	0	0
ORF	gene2468	orf05882	216	0	0	0	0	0	0	0	0
ORF	gene2469	orf05883	210	0	0	0	0	0	0	0	0
ORF	gene2470	orf05884	195	0	0	0	0	0	0	0	0
ORF	gene2471	orf05885	441	0	0	0	0	0	0	0	0
ORF	gene2472	orf05886	318	0	128.369	0	0	290.991	0	0	0
ORF	gene2473	orf05887	132	0	0	0	0	0	0	0	0
ORF	gene2474	orf05888	189	0	0	0	0	97.9207	0	0	0
ORF	gene2475	orf05889	192	0	0	0	0	0	0	0	0
ORF	gene2476	orf05890	252	0	23.1414	0	0	0	0	0	0
ORF	gene2477	orf05891	339	0	17.2025	0	0	54.593	0	0	0
ORF	gene2478	orf05892	243	0	0	0	0	0	0	0	0
ORF	gene2479	orf05893	345	0	16.9033	0	0	0	51.5603	0	0
ORF	gene2480	orf05894	246	0	0	0	0	0	0	0	0
ORF	gene2481	orf05895	147	0	0	0	0	0	0	0	0
ORF	gene2482	orf05896	237	0	24.606	0	0	0	0	0	0
ORF	gene2483	orf05897	288	0	0	0	0	0	0	0	0
ORF	gene2484	orf05898	138	0	0	0	0	0	0	0	0
ORF	gene2485	orf05899	300	0	19.4388	0	0	10.2817	39.5296	0	50.0155
ORF	gene2486	orf05900	327	0	5.94458	0	0	18.8655	0	0	0
ORF	gene2487	orf05901	162	0	0	0	0	0	0	0	0
ORF	gene2488	orf05902	165	0	0	0	0	0	0	0	0
ORF	gene2489	orf05903	135	0	0	0	0	0	0	0	0
ORF	gene2490	orf05904	156	0	0	0	0	0	0	0	0
ORF	gene2491	orf05905	126	0	0	0	0	0	0	0	0
ORF	gene2492	orf05906	240	0	32.398	0	0	12.8521	0	0	0
ORF	gene2493	orf05907	165	0	0	0	0	0	0	0	0
ORF	gene2494	orf05908	189	0	0	0	0	0	0	0	0
ORF	gene2495	orf05909	201	0	0	0	0	0	0	0	0
ORF	gene2496	orf05910	261	107.227	14.8956	0	0	23.636	22.7182	0	57.4891
ORF	gene2497	orf05911	261	107.227	14.8956	0	0	23.636	22.7182	0	57.4891
ORF	gene2498	orf05912	201	0	0	0	0	0	0	0	0
ORF	gene2499	orf05913	189	0	0	0	0	0	0	0	0
ORF	gene2500	orf05914	165	0	0	0	0	0	0	0	0
ORF	gene2501	orf05915	240	0	32.398	0	0	12.8521	0	0	0
ORF	gene2502	orf05916	126	0	0	0	0	0	0	0	0
ORF	gene2503	orf05917	156	0	0	0	0	0	0	0	0
ORF	gene2504	orf05918	135	0	0	0	0	0	0	0	0
ORF	gene2505	orf05919	165	0	0	0	0	0	0	0	0
ORF	gene2506	orf05920	162	0	0	0	0	0	0	0	0
ORF	gene2507	orf05921	327	0	5.94458	0	0	18.8655	0	0	0
ORF	gene2508	orf05922	300	0	19.4388	0	0	10.2817	39.5296	0	50.0155
ORF	gene2509	orf05923	138	0	0	0	0	0	0	0	0
ORF	gene2510	orf05924	138	0	0	0	0	0	0	0	0
ORF	gene2511	orf05925	300	0	19.4388	0	0	10.2817	39.5296	0	50.0155
ORF	gene2512	orf05926	327	0	5.94458	0	0	18.8655	0	0	0
ORF	gene2513	orf05927	162	0	0	0	0	0	0	0	0
ORF	gene2514	orf05928	165	0	0	0	0	0	0	0	0
ORF	gene2515	orf05929	135	0	0	0	0	0	0	0	0
ORF	gene2516	orf05930	156	0	0	0	0	0	0	0	0
ORF	gene2517	orf05931	126	0	0	0	0	0	0	0	0
ORF	gene2518	orf05932	240	0	32.398	0	0	12.8521	0	0	0
ORF	gene2519	orf05933	165	0	0	0	0	0	0	0	0
ORF	gene2520	orf05934	189	0	0	0	0	0	0	0	0
ORF	gene2521	orf05935	201	0	0	0	0	0	0	0	0
ORF	gene2522	orf05936	261	107.227	14.8956	0	0	23.636	22.7182	0	57.4891
ORF	gene2523	orf05937	138	0	0	0	0	0	0	0	0
ORF	gene2524	orf05938	144	0	0	0	0	0	0	0	0
ORF	gene2525	orf05939	216	0	0	0	0	0	0	0	0
ORF	gene2526	orf05940	168	0	34.7121	0	0	55.0804	0	0	0
ORF	gene2527	orf05941	171	0	34.1031	0	0	0	0	0	0
rRNA	gene2528	rrn26	3240	722085	292645	628711	414070	364200	708919	437668	605702
